"","ZIP","NUMB","ZIP_END","lng_start","lat_start","lng_end","lat_end","distance_metres","zip_tot_dist","distance_reed_pdx","RPK","portland_native"
"900","97530",1,"97218",-123,42.2,-122.59,45.58,377693.268814746,377693.268814746,"20.9215","90","no"
"901","97701",1,"97218",-121.3,44,-122.59,45.58,203270.776199431,203270.776199431,"20.9215","90","no"
"902","97702",5,"97218",-121.3,43.9,-122.59,45.58,213017.52868649,1065087.64343245,"20.9215","90","no"
"903","97756",1,"97218",-121.2,44.3,-122.59,45.58,179714.244138064,179714.244138064,"20.9215","90","no"
"904","98004",2,"97218",-122.21,47.62,-122.59,45.58,228943.308411531,457886.616823061,"20.9215","90","no"
"905","98005",1,"97218",-122.17,47.62,-122.59,45.58,229351.599361998,229351.599361998,"20.9215","90","no"
"906","98006",4,"97218",-122.15,47.56,-122.59,45.58,222968.740186391,891874.960745564,"20.9215","90","no"
"907","98008",2,"97218",-122.11,47.61,-122.59,45.58,228940.638873902,457881.277747804,"20.9215","90","no"
"908","98011",1,"97218",-122.2,47.75,-122.59,45.58,243392.752574283,243392.752574283,"20.9215","90","no"
"909","98012",4,"97218",-122.2,47.84,-122.59,45.58,253336.173011857,1013344.69204743,"20.9215","90","no"
"910","98021",1,"97218",-122.2,47.8,-122.59,45.58,248916.129554212,248916.129554212,"20.9215","90","no"
"911","98027",2,"97218",-122,47.5,-122.59,45.58,218453.845737254,436907.691474508,"20.9215","90","no"
"912","98036",2,"97218",-122.28,47.8,-122.59,45.58,248259.742270262,496519.484540523,"20.9215","90","no"
"913","98039",1,"97218",-122.23,47.63,-122.59,45.58,229859.059187215,229859.059187215,"20.9215","90","no"
"914","98040",2,"97218",-122.23,47.56,-122.59,45.58,222126.988664067,444253.977328135,"20.9215","90","no"
"915","98045",1,"97218",-121.5,47.5,-122.59,45.58,229444.951525475,229444.951525475,"20.9215","90","no"
"916","98050",1,"97218",-121.937,47.526,-122.59,45.58,222318.233906148,222318.233906148,"20.9215","90","no"
"917","98052",1,"97218",-122.12,47.68,-122.59,45.58,236514.43833636,236514.43833636,"20.9215","90","no"
"918","98059",2,"97218",-122.11,47.5,-122.59,45.58,216869.272582413,433738.545164826,"20.9215","90","no"
"919","98070",2,"97218",-122.5,47.4,-122.59,45.58,202718.815667754,405437.631335507,"20.9215","90","no"
"920","98072",2,"97218",-122.13,47.76,-122.59,45.58,245205.864828193,490411.729656386,"20.9215","90","no"
"921","98073",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"922","98074",1,"97218",-122.04,47.61,-122.59,45.58,229859.727176008,229859.727176008,"20.9215","90","no"
"923","98075",1,"97218",-122.02,47.58,-122.59,45.58,226868.6459677,226868.6459677,"20.9215","90","no"
"924","98077",3,"97218",-122.06,47.75,-122.59,45.58,244931.267238205,734793.801714616,"20.9215","90","no"
"925","98101",1,"97218",-122.33,47.61,-122.59,45.58,226851.657745627,226851.657745627,"20.9215","90","no"
"926","98103",2,"97218",-122.34,47.67,-122.59,45.58,233441.088140664,466882.176281328,"20.9215","90","no"
"927","98105",4,"97218",-122.3,47.66,-122.59,45.58,232603.25086161,930413.00344644,"20.9215","90","no"
"928","98110",4,"97218",-122.5,47.6,-122.59,45.58,224970.703723344,899882.814893377,"20.9215","90","no"
"929","98112",4,"97218",-122.3,47.62,-122.59,45.58,228171.948720692,912687.794882768,"20.9215","90","no"
"930","98115",5,"97218",-122.29,47.68,-122.59,45.58,234892.572163739,1174462.86081869,"20.9215","90","no"
"931","98116",2,"97218",-122.4,47.58,-122.59,45.58,223112.905860636,446225.811721271,"20.9215","90","no"
"932","98117",3,"97218",-122.38,47.69,-122.59,45.58,235431.695556443,706295.086669328,"20.9215","90","no"
"933","98118",1,"97218",-122.26,47.55,-122.59,45.58,220748.397742369,220748.397742369,"20.9215","90","no"
"934","98122",1,"97218",-122.3,47.61,-122.59,45.58,227064.254429188,227064.254429188,"20.9215","90","no"
"935","98125",3,"97218",-122.3,47.72,-122.59,45.58,239251.698775491,717755.096326474,"20.9215","90","no"
"936","98133",2,"97218",-122.34,47.74,-122.59,45.58,241207.142900696,482414.285801392,"20.9215","90","no"
"937","98144",2,"97218",-122.3,47.58,-122.59,45.58,223741.499015125,447482.99803025,"20.9215","90","no"
"938","98155",1,"97218",-122.31,47.76,-122.59,45.58,243616.713841548,243616.713841548,"20.9215","90","no"
"939","98166",1,"97218",-122.36,47.45,-122.59,45.58,208911.48916229,208911.48916229,"20.9215","90","no"
"940","98178",1,"97218",-122.25,47.49,-122.59,45.58,214207.81248136,214207.81248136,"20.9215","90","no"
"941","98221",1,"97218",-122.6,48.5,-122.59,45.58,325053.797527552,325053.797527552,"20.9215","90","no"
"942","98225",4,"97218",-122.53,48.74,-122.59,45.58,351798.87301036,1407195.49204144,"20.9215","90","no"
"943","98229",2,"97218",-122.4,48.7,-122.59,45.58,347614.327871098,695228.655742196,"20.9215","90","no"
"944","98233",1,"97218",-122.4,48.5,-122.59,45.58,325372.029190983,325372.029190983,"20.9215","90","no"
"945","98236",1,"97218",-122.42,47.95,-122.59,45.58,264145.2670494,264145.2670494,"20.9215","90","no"
"946","98245",2,"97218",-122.9,48.7,-122.59,45.58,348108.252120951,696216.504241902,"20.9215","90","no"
"947","98262",1,"97218",-122.8,48.7,-122.59,45.58,347680.22502618,347680.22502618,"20.9215","90","no"
"948","98296",1,"97218",-122.1,47.9,-122.59,45.58,260950.908179566,260950.908179566,"20.9215","90","no"
"949","98333",1,"97218",-122.63,47.25,-122.59,45.58,185928.887068599,185928.887068599,"20.9215","90","no"
"950","98335",3,"97218",-122.62,47.29,-122.59,45.58,190370.238201064,571110.71460319,"20.9215","90","no"
"951","98368",1,"97218",-122.8,48,-122.59,45.58,269867.91837498,269867.91837498,"20.9215","90","no"
"952","98382",1,"97218",-123.1,48,-122.59,45.58,272181.259096995,272181.259096995,"20.9215","90","no"
"953","98387",1,"97218",-122.4,47.1,-122.59,45.58,169834.353398347,169834.353398347,"20.9215","90","no"
"954","98404",1,"97218",-122.41,47.21,-122.59,45.58,181976.112722478,181976.112722478,"20.9215","90","no"
"955","98405",1,"97218",-122.47,47.25,-122.59,45.58,186131.462412851,186131.462412851,"20.9215","90","no"
"956","98406",2,"97218",-122.51,47.26,-122.59,45.58,187117.451926191,374234.903852381,"20.9215","90","no"
"957","98407",1,"97218",-122.51,47.29,-122.59,45.58,190455.215228438,190455.215228438,"20.9215","90","no"
"958","98444",1,"97218",-122.45,47.15,-122.59,45.58,175102.081311471,175102.081311471,"20.9215","90","no"
"959","98467",1,"97218",-122.54,47.2,-122.59,45.58,180378.423075476,180378.423075476,"20.9215","90","no"
"960","98498",1,"97218",-122.58,47.16,-122.59,45.58,175886.472171693,175886.472171693,"20.9215","90","no"
"961","98501",2,"97218",-122.9,47,-122.59,45.58,159861.802127083,319723.604254166,"20.9215","90","no"
"962","98502",1,"97218",-123.1,47.1,-122.59,45.58,173684.717136168,173684.717136168,"20.9215","90","no"
"963","98584",1,"97218",-123.1,47.3,-122.59,45.58,195424.378068908,195424.378068908,"20.9215","90","no"
"964","98607",2,"97218",-122.4,45.7,-122.59,45.58,19927.9791240524,39855.9582481047,"20.9215","90","no"
"965","98626",1,"97218",-122.7,46.1,-122.59,45.58,58511.3352526987,58511.3352526987,"20.9215","90","no"
"966","98629",1,"97218",-122.6,45.9,-122.59,45.58,35630.7081683633,35630.7081683633,"20.9215","90","no"
"967","98642",1,"97218",-122.7,45.8,-122.59,45.58,25941.0877744832,25941.0877744832,"20.9215","90","no"
"968","98648",3,"97218",-121.9,46,-122.59,45.58,71094.7797186548,213284.339155964,"20.9215","90","no"
"969","98661",1,"97218",-122.63,45.64,-122.59,45.58,7369.79300080072,7369.79300080072,"20.9215","90","no"
"970","98662",2,"97218",-122.57,45.69,-122.59,45.58,12343.7037767482,24687.4075534963,"20.9215","90","no"
"971","98663",1,"97218",-122.66,45.65,-122.59,45.58,9509.45221101357,9509.45221101357,"20.9215","90","no"
"972","98665",1,"97218",-122.66,45.7,-122.59,45.58,14426.6225905523,14426.6225905523,"20.9215","90","no"
"973","98671",2,"97218",-122.2,45.7,-122.59,45.58,33163.2905287789,66326.5810575577,"20.9215","90","no"
"974","98684",1,"97218",-122.52,45.63,-122.59,45.58,7790.98290083137,7790.98290083137,"20.9215","90","no"
"975","98814",1,"97218",-120.2,48.2,-122.59,45.58,343649.244594345,343649.244594345,"20.9215","90","no"
"976","98826",1,"97218",-120.8,47.7,-122.59,45.58,272766.164996054,272766.164996054,"20.9215","90","no"
"977","98901",1,"97218",-120.4,46.7,-122.59,45.58,209936.609547809,209936.609547809,"20.9215","90","no"
"978","99205",1,"97218",-117.45,47.69,-122.59,45.58,457600.804704828,457600.804704828,"20.9215","90","no"
"979","99362",2,"97218",-118.3,46.1,-122.59,45.58,337653.615623248,675307.231246496,"20.9215","90","no"
"980","99501",1,"97218",-149.8,61.3,-122.59,45.58,2479196.57650915,2479196.57650915,"20.9215","90","no"
"981","99507",2,"97218",-149.7,61.2,-122.59,45.58,2468715.66946892,4937431.33893784,"20.9215","90","no"
"982","99517",2,"97218",-149.95,61.19,-122.59,45.58,2479478.86505685,4958957.73011369,"20.9215","90","no"
"983","99709",2,"97218",-147.7,64.6,-122.59,45.58,2616444.64035079,5232889.28070158,"20.9215","90","no"
"984","99801",1,"97218",-134,58,-122.59,45.58,1585364.86863263,1585364.86863263,"20.9215","90","no"
"985","99824",1,"97218",-134.39,58.25,-122.59,45.58,1621283.92525319,1621283.92525319,"20.9215","90","no"
"986","Accra,  Ghana",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"987","Aizuwakamatsu-Shi,  Japan",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"988","Antananarivo,  Madagascar",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"989","Antwerp,  Belgium",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"990","Banff, AB Canada",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"991","Bangalore,  India",3,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"992","Barcelona,  Spain",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"993","Beijing Shi,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"994","Beijing,  China",22,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"995","Berlin,  Germany",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"996","Binefar,  Spain",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"997","Cairo,  Egypt",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"998","Chandigarh,  India",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"999","Changshu,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1000","Chengdu Shi,  China",2,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1001","Chengdu,  China",2,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1002","Chennai,  India",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1003","Chongqing,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1004","Ciudad de Mexico,  Mexico",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1005","Coyoacan,  Mexico",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1006","Dachengjun,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1007","Danjiangkou Hubei,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1008","Dhaka,  Bangladesh",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1009","Double Bay,  Australia",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1010","Dubai,  United Arab Emirates",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1011","East Bergholt,  United Kingdom",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1012","Gangnam-gu,  South Korea",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1013","Gurgaon,  India",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1014","Ha Noi,  Vietnam",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1015","Haicheng,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1016","Hangzhou,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1017","Hereford,  United Kingdom",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1018","Ho Chi Minh City,  Vietnam",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1019","Hong Kong,  Hong Kong",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1020","Hyderabad,  India",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1021","Ikoyi,  Nigeria",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1022","Istanbul,  Turkey",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1023","Jakarta,  Indonesia",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1024","Jeonju,  South Korea",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1025","Jinan Shandong,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1026","Jinan,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1027","Karachi,  Pakistan",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1028","Kathmandu Bagmati,  Nepal",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1029","Kathmandu,  Nepal",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1030","Kolkata,  India",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1031","Kunming,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1032","Kyoto,  Japan",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1033","Leamington Spa,  United Kingdom",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1034","Lewes,  United Kingdom",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1035","London,  United Kingdom",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1036","Longgang Guangdong,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1037","Longyan Fujian,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1038","Madrid,  Spain",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1039","Mahottari,  Nepal",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1040","Makati City,  Philippines",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1041","Mid-Levels,  Hong Kong",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1042","Miguel Hidalgo,  Mexico",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1043","Mumbai,  India",2,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1044","Mytishchi,  Russia",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1045","Nairobi,  Kenya",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1046","Nam Dinh,  Vietnam",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1047","Nanjing, Jiangsu,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1048","Nanning Shi,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1049","Nashik Maharashtra ,  India",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1050","Natore,  Bangladesh",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1051","New Delhi,  India",2,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1052","Newtown,  Australia",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1053","Ningbo Zhejiang,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1054","Pune,  India",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1055","Quenington,  United Kingdom",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1056","Rio De Janeiro,  Brazil",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1057","Ruian,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1058","Sao Paulo,  Brazil",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1059","Seoul,  South Korea",3,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1060","Shanghai Shi,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1061","Shanghai,  China",14,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1062","Shashmane,  Ethiopia",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1063","Shenzhen Guangdong,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1064","Silverton, BC Canada",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1065","Suzhou,  China",3,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1066","Sydney,  Australia",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1067","Taipei City,  Taiwan",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1068","Tbilisi,  Georgia",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1069","Tianjin Shi,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1070","Tianjin,  China",2,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1071","Toronto, ON Canada",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1072","Urumqi Xinjiang,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1073","Vancouver, BC Canada",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1074","Vinh,  Vietnam",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1075","West Vancouver, BC Canada",2,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1076","Wuhan Shi,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1077","Wuxi,  China",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1078","Zapopan,  Mexico",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"1079","Zhubei City,  Taiwan",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
