ZIP.x,NUMB,ZIP_END,lng_start,lat_start,lng_end,lat_end,distance_metres,zip_tot_dist,distance_reed_pdx,co2_emission_air_km,portland_native,num,car_fuel_econ,international,pdx_airport,distance_km,co2_emission_car_km,tot_co2_output,everyones_output,city,abb_state,state,ZCTA,Population,Density,Primary Official County Code,Primary Official County Name,County Weights,Official County Name,Official County Code,Imprecise,Military,Timezone,Geo Point
90242,1,97218,-118.14,33.92,-122.59,45.58,1352127.4860671794,1352.13,20.9215,90,no,575,10.93,no,PDX,1352.13,251.03,126943.62414500001,269186314.7768758,Downey,CA,California,TRUE,42694,3621.8,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"33.92213, -118.14148"
90266,4,97218,-118.4,33.89,-122.59,45.58,1349334.9990656117,5397.34,20.9215,90,no,576,10.93,no,PDX,1349.33,251.03,126691.624145,269186314.7768758,Manhattan Beach,CA,California,TRUE,35500,3482.1,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"33.8895, -118.39718"
90272,2,97218,-118.54,34.08,-122.59,45.58,1325689.1043265455,2651.38,20.9215,90,no,577,10.93,no,PDX,1325.69,251.03,124564.024145,269186314.7768758,Pacific Palisades,CA,California,TRUE,21629,365.8,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.07991, -118.54219"
90277,1,97218,-118.39,33.83,-122.59,45.58,1356038.4229524909,1356.04,20.9215,90,no,578,10.93,no,PDX,1356.04,251.03,127295.52414499999,269186314.7768758,Redondo Beach,CA,California,TRUE,34827,3754.1,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"33.83073, -118.3846"
90290,2,97218,-118.61,34.09,-122.59,45.58,1323073.679328195,2646.15,20.9215,90,no,579,10.93,no,PDX,1323.07,251.03,124328.22414499999,269186314.7768758,Topanga,CA,California,TRUE,5681,109.4,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.09588, -118.60707"
90291,1,97218,-118.46,33.99,-122.59,45.58,1337190.5562234102,1337.19,20.9215,90,no,580,10.93,no,PDX,1337.19,251.03,125599.024145,269186314.7768758,Venice,CA,California,TRUE,26950,4164.8,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"33.99437, -118.46344"
90302,1,97218,-118.35,33.97,-122.59,45.58,1341836.875876131,1341.84,20.9215,90,no,581,10.93,no,PDX,1341.84,251.03,126017.52414499999,269186314.7768758,Inglewood,CA,California,TRUE,30017,6121.4,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"33.97472, -118.35551"
90405,3,97218,-118.47,34.01,-122.59,45.58,1334806.9603720864,4004.42,20.9215,90,no,582,10.93,no,PDX,1334.81,251.03,125384.82414499999,269186314.7768758,Santa Monica,CA,California,TRUE,28156,4108.6,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.01179, -118.46821"
90503,1,97218,-118.35,33.84,-122.59,45.58,1355861.7491964877,1355.86,20.9215,90,no,583,10.93,no,PDX,1355.86,251.03,127279.32414499999,269186314.7768758,Torrance,CA,California,TRUE,44605,3246.3,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"33.84074, -118.35361"
90605,1,97218,-118.02,33.95,-122.59,45.58,1351803.5179093701,1351.8,20.9215,90,no,584,10.93,no,PDX,1351.8,251.03,126913.924145,269186314.7768758,Whittier,CA,California,TRUE,40192,2745.7,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"33.94984, -118.02328"
90638,1,97218,-118.01,33.9,-122.59,45.58,1357415.3695355381,1357.42,20.9215,90,no,585,10.93,no,PDX,1357.42,251.03,127419.724145,269186314.7768758,La Mirada,CA,California,TRUE,49227,2415.3,6037,Los Angeles,"{""06037"": ""99.02"", ""06059"": ""0.98""}",Los Angeles|Orange,06037|06059,FALSE,FALSE,America/Los_Angeles,"33.90241, -118.0092"
90703,2,97218,-118.07,33.87,-122.59,45.58,1359181.033340873,2718.36,20.9215,90,no,586,10.93,no,PDX,1359.18,251.03,127578.12414500001,269186314.7768758,Cerritos,CA,California,TRUE,50589,2225.4,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"33.86785, -118.06871"
90706,1,97218,-118.13,33.89,-122.59,45.58,1355592.3798339483,1355.59,20.9215,90,no,587,10.93,no,PDX,1355.59,251.03,127255.02414499999,269186314.7768758,Bellflower,CA,California,TRUE,77195,4878.4,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"33.88802, -118.12706"
90803,1,97218,-118.15,33.76,-122.59,45.58,1369107.0996422558,1369.11,20.9215,90,no,588,10.93,no,PDX,1369.11,251.03,128471.82414499999,269186314.7768758,Long Beach,CA,California,TRUE,32126,3075.7,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"33.76162, -118.12219"
90806,1,97218,-118.17,33.81,-122.59,45.58,1363253.5296376718,1363.25,20.9215,90,no,589,10.93,no,PDX,1363.25,251.03,127944.424145,269186314.7768758,Long Beach,CA,California,TRUE,41990,4710.2,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"33.8045, -118.18762"
90808,1,97218,-118.11,33.83,-122.59,45.58,1362522.4118553607,1362.52,20.9215,90,no,590,10.93,no,PDX,1362.52,251.03,127878.724145,269186314.7768758,Long Beach,CA,California,TRUE,39330,2210,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"33.82406, -118.11239"
90815,1,97218,-118.11,33.8,-122.59,45.58,1365749.310420341,1365.75,20.9215,90,no,591,10.93,no,PDX,1365.75,251.03,128169.424145,269186314.7768758,Long Beach,CA,California,TRUE,41312,2240.2,6037,Los Angeles,"{""06037"": ""99.77"", ""06059"": ""0.23""}",Los Angeles|Orange,06037|06059,FALSE,FALSE,America/Los_Angeles,"33.79581, -118.11626"
91001,1,97218,-118.13,34.22,-122.59,45.58,1320134.3594901043,1320.13,20.9215,90,no,592,10.93,no,PDX,1320.13,251.03,124063.62414500001,269186314.7768758,Altadena,CA,California,TRUE,37818,1768.6,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.19544, -118.13796"
91007,1,97218,-118.05,34.13,-122.59,45.58,1331752.2964745907,1331.75,20.9215,90,no,593,10.93,no,PDX,1331.75,251.03,125109.424145,269186314.7768758,Arcadia,CA,California,TRUE,34116,2369.6,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.1286, -118.04825"
91011,1,97218,-118.2,34.21,-122.59,45.58,1319514.761662727,1319.51,20.9215,90,no,594,10.93,no,PDX,1319.51,251.03,124007.82414499999,269186314.7768758,La Canada Flintridge,CA,California,TRUE,20301,661.3,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.22161, -118.20516"
91016,2,97218,-117.98,34.15,-122.59,45.58,1331345.4966484997,2662.69,20.9215,90,no,595,10.93,no,PDX,1331.35,251.03,125073.42414499998,269186314.7768758,Monrovia,CA,California,TRUE,41105,1869.5,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.15209, -118.0007"
91030,2,97218,-118.16,34.11,-122.59,45.58,1331222.4422326416,2662.44,20.9215,90,no,596,10.93,no,PDX,1331.22,251.03,125061.724145,269186314.7768758,South Pasadena,CA,California,TRUE,25637,2901.9,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.1102, -118.15735"
91103,1,97218,-118.17,34.17,-122.59,45.58,1324534.541260993,1324.53,20.9215,90,no,597,10.93,no,PDX,1324.53,251.03,124459.624145,269186314.7768758,Pasadena,CA,California,TRUE,27659,1982.2,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.16898, -118.16597"
91104,1,97218,-118.12,34.17,-122.59,45.58,1325745.5903025179,1325.75,20.9215,90,no,598,10.93,no,PDX,1325.75,251.03,124569.424145,269186314.7768758,Pasadena,CA,California,TRUE,37874,3842.6,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.16784, -118.12348"
91106,3,97218,-118.13,34.14,-122.59,45.58,1328723.9636225065,3986.17,20.9215,90,no,599,10.93,no,PDX,1328.72,251.03,124836.724145,269186314.7768758,Pasadena,CA,California,TRUE,25543,3348.4,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.13867, -118.1282"
91107,2,97218,-118,34.2,-122.59,45.58,1325488.5085906778,2650.98,20.9215,90,no,600,10.93,no,PDX,1325.49,251.03,124546.024145,269186314.7768758,Pasadena,CA,California,TRUE,32503,1525.1,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.15833, -118.08716"
91202,1,97218,-118.27,34.18,-122.59,45.58,1321074.0224374451,1321.07,20.9215,90,no,601,10.93,no,PDX,1321.07,251.03,124148.22414499999,269186314.7768758,Glendale,CA,California,TRUE,23345,4397.7,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.16785, -118.26846"
91208,1,97218,-118.25,34.19,-122.59,45.58,1320471.5896573293,1320.47,20.9215,90,no,602,10.93,no,PDX,1320.47,251.03,124094.224145,269186314.7768758,Glendale,CA,California,TRUE,15860,887.2,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.1925, -118.23656"
91214,1,97218,-118.24,34.24,-122.59,45.58,1315332.6700004127,1315.33,20.9215,90,no,603,10.93,no,PDX,1315.33,251.03,123631.624145,269186314.7768758,La Crescenta,CA,California,TRUE,30787,1575.2,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.23671, -118.24925"
91307,1,97218,-118.69,34.2,-122.59,45.58,1309440.7359123866,1309.44,20.9215,90,no,604,10.93,no,PDX,1309.44,251.03,123101.524145,269186314.7768758,West Hills,CA,California,TRUE,26341,1262,6037,Los Angeles,"{""06037"": ""91.63"", ""06111"": ""8.37""}",Los Angeles|Ventura,06037|06111,FALSE,FALSE,America/Los_Angeles,"34.20164, -118.66216"
91316,1,97218,-118.51,34.16,-122.59,45.58,1317713.102330814,1317.71,20.9215,90,no,605,10.93,no,PDX,1317.71,251.03,123845.824145,269186314.7768758,Encino,CA,California,TRUE,30499,2351.8,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.16039, -118.51669"
91325,2,97218,-118.52,34.23,-122.59,45.58,1309930.7396844057,2619.86,20.9215,90,no,606,10.93,no,PDX,1309.93,251.03,123145.62414500001,269186314.7768758,Northridge,CA,California,TRUE,34575,2766.7,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.23602, -118.51759"
91340,1,97218,-118.44,34.29,-122.59,45.58,1305271.201933545,1305.27,20.9215,90,no,607,10.93,no,PDX,1305.27,251.03,122726.224145,269186314.7768758,San Fernando,CA,California,TRUE,36156,4128.7,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.28679, -118.43513"
91355,1,97218,-118.61,34.42,-122.59,45.58,1287403.5475231176,1287.4,20.9215,90,no,608,10.93,no,PDX,1287.4,251.03,121117.92414500001,269186314.7768758,Valencia,CA,California,TRUE,30526,760.6,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.42467, -118.58925"
91356,1,97218,-118.55,34.16,-122.59,45.58,1316822.7124505804,1316.82,20.9215,90,no,609,10.93,no,PDX,1316.82,251.03,123765.72414499999,269186314.7768758,Tarzana,CA,California,TRUE,29822,1569.9,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.15508, -118.54751"
91377,1,97218,-118.76,34.19,-122.59,45.58,1309031.8875280246,1309.03,20.9215,90,no,610,10.93,no,PDX,1309.03,251.03,123064.624145,269186314.7768758,Oak Park,CA,California,TRUE,13853,1010.6,6111,Ventura,"{""06111"": ""100""}",Ventura,6111,FALSE,FALSE,America/Los_Angeles,"34.18496, -118.76687"
91381,1,97218,-118.6,34.38,-122.59,45.58,1291946.2149854123,1291.95,20.9215,90,no,611,10.93,no,PDX,1291.95,251.03,121527.424145,269186314.7768758,Stevenson Ranch,CA,California,TRUE,19390,199,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.37747, -118.61311"
91401,1,97218,-118.43,34.18,-122.59,45.58,1317361.1426045964,1317.36,20.9215,90,no,612,10.93,no,PDX,1317.36,251.03,123814.32414499999,269186314.7768758,Van Nuys,CA,California,TRUE,39755,4445.1,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.17812, -118.43146"
91423,1,97218,-118.43,34.15,-122.59,45.58,1320597.0133663586,1320.6,20.9215,90,no,613,10.93,no,PDX,1320.6,251.03,124105.92414499998,269186314.7768758,Sherman Oaks,CA,California,TRUE,33172,2935.5,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.14852, -118.43272"
91702,1,97218,-117.8,34.2,-122.59,45.58,1330586.3224714969,1330.59,20.9215,90,no,614,10.93,no,PDX,1330.59,251.03,125005.02414499999,269186314.7768758,Azusa,CA,California,TRUE,62066,141.5,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.26557, -117.86721"
91709,1,97218,-117.73,33.95,-122.59,45.58,1359108.0677465135,1359.11,20.9215,90,no,615,10.93,no,PDX,1359.11,251.03,127571.82414499999,269186314.7768758,Chino Hills,CA,California,TRUE,80701,911.5,6071,San Bernardino,"{""06071"": ""100""}",San Bernardino,6071,FALSE,FALSE,America/Los_Angeles,"33.96432, -117.73599"
91711,2,97218,-117.71,34.16,-122.59,45.58,1337210.6454472356,2674.42,20.9215,90,no,616,10.93,no,PDX,1337.21,251.03,125600.824145,269186314.7768758,Claremont,CA,California,TRUE,36777,945.9,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.12853, -117.71561"
91745,1,97218,-117.98,34,-122.59,45.58,1347423.895587248,1347.42,20.9215,90,no,617,10.93,no,PDX,1347.42,251.03,126519.724145,269186314.7768758,Hacienda Heights,CA,California,TRUE,55202,1664.1,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"33.99931, -117.97325"
91766,1,97218,-117.72,34.05,-122.59,45.58,1348687.1110006063,1348.69,20.9215,90,no,618,10.93,no,PDX,1348.69,251.03,126634.024145,269186314.7768758,Pomona,CA,California,TRUE,72348,2747.2,6037,Los Angeles,"{""06037"": ""93.44"", ""06071"": ""6.56""}",Los Angeles|San Bernardino,06037|06071,FALSE,FALSE,America/Los_Angeles,"34.04179, -117.75691"
91768,1,97218,-117.79,34.07,-122.59,45.58,1344733.6001294947,1344.73,20.9215,90,no,619,10.93,no,PDX,1344.73,251.03,126277.624145,269186314.7768758,Pomona,CA,California,TRUE,35191,1570.1,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles,"34.06389, -117.79064"
91786,1,97218,-117.66,34.1,-122.59,45.58,1344930.429702234,1344.93,20.9215,90,no,620,10.93,no,PDX,1344.93,251.03,126295.62414500001,269186314.7768758,Upland,CA,California,TRUE,53697,2316.1,6071,San Bernardino,"{""06071"": ""100""}",San Bernardino,6071,FALSE,FALSE,America/Los_Angeles,"34.1053, -117.66204"
91932,1,97218,-117.12,32.57,-122.59,45.58,1522498.1758733788,1522.5,20.9215,90,no,621,10.93,no,PDX,1522.5,251.03,142276.924145,269186314.7768758,Imperial Beach,CA,California,TRUE,26492,3866.6,6073,San Diego,"{""06073"": ""100""}",San Diego,6073,FALSE,FALSE,America/Los_Angeles,"32.57609, -117.1194"
91941,1,97218,-116.99,32.76,-122.59,45.58,1505735.257448031,1505.74,20.9215,90,no,622,10.93,no,PDX,1505.74,251.03,140768.524145,269186314.7768758,La Mesa,CA,California,TRUE,31918,1527.5,6073,San Diego,"{""06073"": ""100""}",San Diego,6073,FALSE,FALSE,America/Los_Angeles,"32.75989, -116.99341"
92014,3,97218,-117.24,32.97,-122.59,45.58,1476612.492383483,4429.84,20.9215,90,no,623,10.93,no,PDX,1476.61,251.03,138146.824145,269186314.7768758,Del Mar,CA,California,TRUE,13568,866.7,6073,San Diego,"{""06073"": ""100""}",San Diego,6073,FALSE,FALSE,America/Los_Angeles,"32.96686, -117.24799"
92024,3,97218,-117.25,33.05,-122.59,45.58,1467810.2021619892,4403.43,20.9215,90,no,624,10.93,no,PDX,1467.81,251.03,137354.824145,269186314.7768758,Encinitas,CA,California,TRUE,51381,1171.2,6073,San Diego,"{""06073"": ""100""}",San Diego,6073,FALSE,FALSE,America/Los_Angeles,"33.05615, -117.25735"
92037,1,97218,-117.2,32.8,-122.59,45.58,1495820.1516698257,1495.82,20.9215,90,no,625,10.93,no,PDX,1495.82,251.03,139875.724145,269186314.7768758,La Jolla,CA,California,TRUE,38168,1127.8,6073,San Diego,"{""06073"": ""100""}",San Diego,6073,FALSE,FALSE,America/Los_Angeles,"32.85505, -117.25012"
92069,1,97218,-117.16,33.18,-122.59,45.58,1456382.2468040977,1456.38,20.9215,90,no,626,10.93,no,PDX,1456.38,251.03,136326.124145,269186314.7768758,San Marcos,CA,California,TRUE,50376,1182.2,6073,San Diego,"{""06073"": ""100""}",San Diego,6073,FALSE,FALSE,America/Los_Angeles,"33.17078, -117.15867"
92084,2,97218,-117.21,33.22,-122.59,45.58,1450764.2021373222,2901.53,20.9215,90,no,627,10.93,no,PDX,1450.76,251.03,135820.324145,269186314.7768758,Vista,CA,California,TRUE,51619,761.7,6073,San Diego,"{""06073"": ""100""}",San Diego,6073,FALSE,FALSE,America/Los_Angeles,"33.22218, -117.20537"
92103,1,97218,-117.17,32.75,-122.59,45.58,1501953.3974576064,1501.95,20.9215,90,no,628,10.93,no,PDX,1501.95,251.03,140427.424145,269186314.7768758,San Diego,CA,California,TRUE,34700,3557,6073,San Diego,"{""06073"": ""100""}",San Diego,6073,FALSE,FALSE,America/Los_Angeles,"32.74742, -117.16688"
92104,1,97218,-117.13,32.74,-122.59,45.58,1504085.0663239856,1504.09,20.9215,90,no,629,10.93,no,PDX,1504.09,251.03,140620.024145,269186314.7768758,San Diego,CA,California,TRUE,45435,4632.3,6073,San Diego,"{""06073"": ""100""}",San Diego,6073,FALSE,FALSE,America/Los_Angeles,"32.74158, -117.12814"
92107,1,97218,-117.24,32.74,-122.59,45.58,1501175.904505764,1501.18,20.9215,90,no,630,10.93,no,PDX,1501.18,251.03,140358.124145,269186314.7768758,San Diego,CA,California,TRUE,31223,3843.3,6073,San Diego,"{""06073"": ""100""}",San Diego,6073,FALSE,FALSE,America/Los_Angeles,"32.73981, -117.24372"
92109,1,97218,-117.24,32.8,-122.59,45.58,1494764.7539348528,1494.76,20.9215,90,no,631,10.93,no,PDX,1494.76,251.03,139780.324145,269186314.7768758,San Diego,CA,California,TRUE,47111,2394.1,6073,San Diego,"{""06073"": ""100""}",San Diego,6073,FALSE,FALSE,America/Los_Angeles,"32.78699, -117.23324"
92111,1,97218,-117.15,32.82,-122.59,45.58,1495015.6516413214,1495.02,20.9215,90,no,632,10.93,no,PDX,1495.02,251.03,139803.724145,269186314.7768758,San Diego,CA,California,TRUE,50693,2313.3,6073,San Diego,"{""06073"": ""100""}",San Diego,6073,FALSE,FALSE,America/Los_Angeles,"32.80648, -117.16887"
92115,1,97218,-117.07,32.76,-122.59,45.58,1503562.3702320422,1503.56,20.9215,90,no,633,10.93,no,PDX,1503.56,251.03,140572.324145,269186314.7768758,San Diego,CA,California,TRUE,64343,3819.6,6073,San Diego,"{""06073"": ""100""}",San Diego,6073,FALSE,FALSE,America/Los_Angeles,"32.76139, -117.07173"
92116,1,97218,-117.13,32.76,-122.59,45.58,1501951.170530698,1501.95,20.9215,90,no,634,10.93,no,PDX,1501.95,251.03,140427.424145,269186314.7768758,San Diego,CA,California,TRUE,33408,3755.8,6073,San Diego,"{""06073"": ""100""}",San Diego,6073,FALSE,FALSE,America/Los_Angeles,"32.76496, -117.12281"
92117,1,97218,-117.2,32.81,-122.59,45.58,1494752.4723855879,1494.75,20.9215,90,no,635,10.93,no,PDX,1494.75,251.03,139779.424145,269186314.7768758,San Diego,CA,California,TRUE,56983,2504,6073,San Diego,"{""06073"": ""100""}",San Diego,6073,FALSE,FALSE,America/Los_Angeles,"32.82461, -117.19954"
92120,1,97218,-117.07,32.8,-122.59,45.58,1499299.1461361942,1499.3,20.9215,90,no,636,10.93,no,PDX,1499.3,251.03,140188.924145,269186314.7768758,San Diego,CA,California,TRUE,30550,1743.3,6073,San Diego,"{""06073"": ""100""}",San Diego,6073,FALSE,FALSE,America/Los_Angeles,"32.79468, -117.07114"
92123,1,97218,-117.14,32.81,-122.59,45.58,1496349.814346527,1496.35,20.9215,90,no,637,10.93,no,PDX,1496.35,251.03,139923.424145,269186314.7768758,San Diego,CA,California,TRUE,32473,1531.8,6073,San Diego,"{""06073"": ""100""}",San Diego,6073,FALSE,FALSE,America/Los_Angeles,"32.80675, -117.13495"
92127,1,97218,-117.14,33.02,-122.59,45.58,1473963.8359160596,1473.96,20.9215,90,no,638,10.93,no,PDX,1473.96,251.03,137908.324145,269186314.7768758,San Diego,CA,California,TRUE,49935,873.8,6073,San Diego,"{""06073"": ""100""}",San Diego,6073,FALSE,FALSE,America/Los_Angeles,"33.0198, -117.12385"
92130,4,97218,-117.2,32.95,-122.59,45.58,1479811.8761929383,5919.25,20.9215,90,no,639,10.93,no,PDX,1479.81,251.03,138434.824145,269186314.7768758,San Diego,CA,California,TRUE,56134,1174,6073,San Diego,"{""06073"": ""100""}",San Diego,6073,FALSE,FALSE,America/Los_Angeles,"32.94759, -117.20741"
92602,1,97218,-117.76,33.74,-122.59,45.58,1380798.6408640824,1380.8,20.9215,90,no,640,10.93,no,PDX,1380.8,251.03,129523.924145,269186314.7768758,Irvine,CA,California,TRUE,23238,860.8,6059,Orange,"{""06059"": ""100""}",Orange,6059,FALSE,FALSE,America/Los_Angeles,"33.74582, -117.74867"
92603,2,97218,-117.8,33.63,-122.59,45.58,1391572.9999774634,2783.15,20.9215,90,no,641,10.93,no,PDX,1391.57,251.03,130493.22414499999,269186314.7768758,Irvine,CA,California,TRUE,19558,570,6059,Orange,"{""06059"": ""100""}",Orange,6059,FALSE,FALSE,America/Los_Angeles,"33.62447, -117.78875"
92606,1,97218,-117.82,33.7,-122.59,45.58,1383569.8021933162,1383.57,20.9215,90,no,642,10.93,no,PDX,1383.57,251.03,129773.22414499999,269186314.7768758,Irvine,CA,California,TRUE,26171,2089.1,6059,Orange,"{""06059"": ""100""}",Orange,6059,FALSE,FALSE,America/Los_Angeles,"33.70043, -117.81724"
92612,1,97218,-117.83,33.67,-122.59,45.58,1386535.5282374136,1386.54,20.9215,90,no,643,10.93,no,PDX,1386.54,251.03,130040.52414499999,269186314.7768758,Irvine,CA,California,TRUE,33234,2113.9,6059,Orange,"{""06059"": ""100""}",Orange,6059,FALSE,FALSE,America/Los_Angeles,"33.66077, -117.82642"
92617,1,97218,-117.84,33.64,-122.59,45.58,1389503.2721757076,1389.5,20.9215,90,no,644,10.93,no,PDX,1389.5,251.03,130306.924145,269186314.7768758,Irvine,CA,California,TRUE,17197,2762.7,6059,Orange,"{""06059"": ""100""}",Orange,6059,FALSE,FALSE,America/Los_Angeles,"33.6425, -117.84169"
92618,1,97218,-117.74,33.67,-122.59,45.58,1388800.2248465614,1388.8,20.9215,90,no,645,10.93,no,PDX,1388.8,251.03,130243.924145,269186314.7768758,Irvine,CA,California,TRUE,48997,893.8,6059,Orange,"{""06059"": ""100""}",Orange,6059,FALSE,FALSE,America/Los_Angeles,"33.66816, -117.73421"
92646,1,97218,-117.96,33.67,-122.59,45.58,1383332.808333325,1383.33,20.9215,90,no,646,10.93,no,PDX,1383.33,251.03,129751.624145,269186314.7768758,Huntington Beach,CA,California,TRUE,55870,2633.2,6059,Orange,"{""06059"": ""100""}",Orange,6059,FALSE,FALSE,America/Los_Angeles,"33.66538, -117.96762"
92651,3,97218,-117.78,33.55,-122.59,45.58,1400648.7411921602,4201.95,20.9215,90,no,647,10.93,no,PDX,1400.65,251.03,131310.42414500003,269186314.7768758,Laguna Beach,CA,California,TRUE,24800,492.1,6059,Orange,"{""06059"": ""100""}",Orange,6059,FALSE,FALSE,America/Los_Angeles,"33.55926, -117.77647"
92656,1,97218,-117.73,33.56,-122.59,45.58,1400833.1872291698,1400.83,20.9215,90,no,648,10.93,no,PDX,1400.83,251.03,131326.624145,269186314.7768758,Aliso Viejo,CA,California,TRUE,52268,2452.3,6059,Orange,"{""06059"": ""100""}",Orange,6059,FALSE,FALSE,America/Los_Angeles,"33.57622, -117.73039"
